Id_Index;ExecTime(s);Mutant
332;436;AppearancePreferencesFragment_4_NullValueIntentPutExtraOperatorMutator
333;432;AppearancePreferencesFragment_5_IntentPayloadReplacementOperatorMutator
334;430;AppearancePreferencesFragment_6_RandomActionIntentDefinitionOperatorMutator
335;437;AppearancePreferencesFragment_7_NullValueIntentPutExtraOperatorMutator
336;433;AppearancePreferencesFragment_8_IntentPayloadReplacementOperatorMutator
337;437;AppearancePreferencesFragment_9_RandomActionIntentDefinitionOperatorMutator
338;436;AppearancePreferencesFragment_10_BuggyGUIListenerOperatorMutator
339;387;AppearancePreferencesFragment_11_NullValueIntentPutExtraOperatorMutator
340;435;AppearancePreferencesFragment_12_IntentPayloadReplacementOperatorMutator
341;444;AppearancePreferencesFragment_13_RandomActionIntentDefinitionOperatorMutator
342;439;AppearancePreferencesFragment_14_NullValueIntentPutExtraOperatorMutator
343;428;AppearancePreferencesFragment_15_IntentPayloadReplacementOperatorMutator
344;429;AppearancePreferencesFragment_16_RandomActionIntentDefinitionOperatorMutator
345;435;AppearancePreferencesFragment_17_NullValueIntentPutExtraOperatorMutator
346;436;AppearancePreferencesFragment_18_IntentPayloadReplacementOperatorMutator
347;431;AppearancePreferencesFragment_19_RandomActionIntentDefinitionOperatorMutator
348;437;AppearancePreferencesFragment_20_NullValueIntentPutExtraOperatorMutator
349;428;AppearancePreferencesFragment_21_IntentPayloadReplacementOperatorMutator
350;435;AppearancePreferencesFragment_22_RandomActionIntentDefinitionOperatorMutator
351;428;ImportExportPreferencesFragment_0_InvalidKeyIntentOperatorMutator
352;439;ImportExportPreferencesFragment_1_RandomActionIntentDefinitionOperatorMutator
353;438;ImportExportPreferencesFragment_2_RandomActionIntentDefinitionOperatorMutator
354;437;ImportExportPreferencesFragment_3_NullValueIntentPutExtraOperatorMutator
355;439;ImportExportPreferencesFragment_4_IntentPayloadReplacementOperatorMutator
356;431;ImportExportPreferencesFragment_5_RandomActionIntentDefinitionOperatorMutator
357;439;ImportExportPreferencesFragment_6_NullIntentOperatorMutator
358;474;ImportExportPreferencesFragment_7_InvalidKeyIntentOperatorMutator
359;482;ImportExportPreferencesFragment_8_RandomActionIntentDefinitionOperatorMutator
360;438;ImportExportPreferencesFragment_9_NullValueIntentPutExtraOperatorMutator
361;433;ImportExportPreferencesFragment_10_IntentPayloadReplacementOperatorMutator
362;432;ImportExportPreferencesFragment_11_RandomActionIntentDefinitionOperatorMutator
363;435;ImportExportPreferencesFragment_12_NullValueIntentPutExtraOperatorMutator
364;436;ImportExportPreferencesFragment_13_IntentPayloadReplacementOperatorMutator
365;433;ImportExportPreferencesFragment_14_RandomActionIntentDefinitionOperatorMutator
366;437;ImportExportPreferencesFragment_15_InvalidViewFocusOperatorMutator
367;433;ImportExportPreferencesFragment_16_ViewComponentNotVisibleOperatorMutator
368;429;ImportExportPreferencesFragment_17_InvalidViewFocusOperatorMutator
369;415;ImportExportPreferencesFragment_18_ViewComponentNotVisibleOperatorMutator
370;433;ImportExportPreferencesFragment_19_InvalidViewFocusOperatorMutator
371;433;ImportExportPreferencesFragment_20_ViewComponentNotVisibleOperatorMutator
372;435;ImportExportPreferencesFragment_21_InvalidViewFocusOperatorMutator
373;437;ImportExportPreferencesFragment_22_ViewComponentNotVisibleOperatorMutator
374;455;ImportExportPreferencesFragment_23_InvalidViewFocusOperatorMutator
375;434;ImportExportPreferencesFragment_24_ViewComponentNotVisibleOperatorMutator
376;438;ImportExportPreferencesFragment_25_InvalidViewFocusOperatorMutator
377;437;ImportExportPreferencesFragment_26_ViewComponentNotVisibleOperatorMutator
378;435;ImportExportPreferencesFragment_27_InvalidViewFocusOperatorMutator
379;432;ImportExportPreferencesFragment_28_ViewComponentNotVisibleOperatorMutator
380;513;ImportExportPreferencesFragment_29_InvalidViewFocusOperatorMutator
381;429;ImportExportPreferencesFragment_30_ViewComponentNotVisibleOperatorMutator
382;429;ImportExportPreferencesFragment_31_BuggyGUIListenerOperatorMutator
383;438;ImportExportPreferencesFragment_32_RandomActionIntentDefinitionOperatorMutator
384;428;ImportExportPreferencesFragment_33_BuggyGUIListenerOperatorMutator
385;438;ImportExportPreferencesFragment_34_RandomActionIntentDefinitionOperatorMutator
386;433;ImportExportPreferencesFragment_35_RandomActionIntentDefinitionOperatorMutator
387;438;ImportExportPreferencesFragment_36_BinaryMutator
388;432;ImportExportPreferencesFragment_37_BinaryMutator
389;432;ImportExportPreferencesFragment_38_BinaryMutator
390;327;ImportExportPreferencesFragment_39_BinaryMutator
391;438;ImportExportPreferencesFragment_40_NullIntentOperatorMutator
392;443;ImportExportPreferencesFragment_41_InvalidKeyIntentOperatorMutator
393;434;ImportExportPreferencesFragment_42_RandomActionIntentDefinitionOperatorMutator
394;438;ImportExportPreferencesFragment_43_NullValueIntentPutExtraOperatorMutator
395;432;ImportExportPreferencesFragment_44_IntentPayloadReplacementOperatorMutator
396;439;ImportExportPreferencesFragment_45_RandomActionIntentDefinitionOperatorMutator
397;427;SecurityPreferencesFragment_0_NullValueIntentPutExtraOperatorMutator
398;433;SecurityPreferencesFragment_1_IntentPayloadReplacementOperatorMutator
399;435;SecurityPreferencesFragment_2_RandomActionIntentDefinitionOperatorMutator
400;431;SecurityPreferencesFragment_3_NullValueIntentPutExtraOperatorMutator
401;438;SecurityPreferencesFragment_4_IntentPayloadReplacementOperatorMutator
402;434;SecurityPreferencesFragment_5_RandomActionIntentDefinitionOperatorMutator
403;429;SecurityPreferencesFragment_6_NullValueIntentPutExtraOperatorMutator
404;435;SecurityPreferencesFragment_7_IntentPayloadReplacementOperatorMutator
405;437;SecurityPreferencesFragment_8_RandomActionIntentDefinitionOperatorMutator
406;428;SecurityPreferencesFragment_9_BuggyGUIListenerOperatorMutator
407;437;SecurityPreferencesFragment_10_BuggyGUIListenerOperatorMutator
408;430;SecurityPreferencesFragment_11_BuggyGUIListenerOperatorMutator
409;431;BehaviorPreferencesFragment_0_NullValueIntentPutExtraOperatorMutator
410;456;BehaviorPreferencesFragment_1_IntentPayloadReplacementOperatorMutator
411;470;BehaviorPreferencesFragment_2_RandomActionIntentDefinitionOperatorMutator
